FILE,DATA\2016\03\Logger_sn_1724-43_data_20160301_091916.csv
VERSION,3.0
LOGGER TYPE,AQUAlogger 530WTD 60bar max600m
LOGGER,1724-43,1724-43_Flicka     
REGIME TITLE, Mode, Interval, Samples Per Burst, Sample Rate, Samples Per Average
REGIME, Continous Mode,90 seconds,1, 0.011111, 1, 
Depth Trigger
 - Start log session : Enable
 - Start at a depth : 3.00 m - 26495 raw
 - Stop log session : Enable
 - Stop at a depth : 0.99 m - 26396 raw
 - Stop event : Stop Session
 - Wireless activation : Enable once stopped
[LOGGER CHANNEL 0],Ext temperature
COEFFS, 81.082108, -0.0037560537, 8.0017877e-08, -1.058457e-12, 4.5024086e-18
AVERAGED, No
GAIN MODE, n/a
[LOGGER CHANNEL 1],Battery voltage
COEFFS, 0, 7.6295401e-05, 0, 0, 0
AVERAGED, No
GAIN MODE, n/a
[LOGGER CHANNEL 2],Pressure       
COEFFS, -51.978146, 0.0019993875, 4.5188606e-10, 0, 0
AVERAGED, No
GAIN MODE, n/a
[LOGGER CHANNEL 4],Depth          
COEFFS, 51.507366, 1.01325, 1, 0, 0
AVERAGED, No
GAIN MODE, n/a
START TIME, 2/4/2016 5:46:36 PM
STOP TIME, 3/1/2016 9:18:56 AM
HEADING, Timecode,Ext temperature,,Battery voltage,,Pressure       ,,Depth          ,,
UNITS, Timecode,Raw, °C     ,Raw, V      ,Raw, bar    ,Raw, m      ,
DATA,2/19/2016 12:55:36 PM,31404,13.639174,47834,3.649514,35384,19.333956,0,192.993275,
DATA,2/19/2016 12:57:06 PM,31324,13.743547,47848,3.650582,35146,18.850516,0,187.928808,
DATA,2/19/2016 12:58:36 PM,31342,13.720055,47848,3.650582,34991,18.535699,0,184.630745,
DATA,2/19/2016 1:00:06 PM,31337,13.726580,47860,3.651498,35032,18.618971,0,185.503118,
DATA,2/19/2016 1:01:36 PM,31335,13.729190,47864,3.651803,34976,18.505234,0,184.311587,
DATA,2/19/2016 1:03:06 PM,31317,13.752684,47868,3.652108,34917,18.385406,0,183.056248,
DATA,2/19/2016 1:04:36 PM,31329,13.737021,47872,3.652413,34858,18.265582,0,181.800934,
DATA,2/19/2016 1:06:06 PM,31326,13.740936,47878,3.652871,34898,18.346819,0,182.651991,
DATA,2/19/2016 1:07:36 PM,31329,13.737021,47884,3.653329,34802,18.151854,0,180.609474,
DATA,2/19/2016 1:09:06 PM,31338,13.725275,47880,3.653024,34645,17.833023,0,177.269253,
DATA,2/19/2016 1:10:36 PM,31331,13.734411,47888,3.653634,34678,17.900036,0,177.971322,
DATA,2/19/2016 1:12:06 PM,31326,13.740936,47892,3.653939,34610,17.761949,0,176.524642,
DATA,2/19/2016 1:13:36 PM,31358,13.699177,47896,3.654245,34542,17.623866,0,175.077995,
DATA,2/19/2016 1:15:06 PM,31349,13.710921,47896,3.654245,34561,17.662447,0,175.482202,
DATA,2/19/2016 1:16:36 PM,31366,13.688740,47904,3.654855,34538,17.615743,0,174.992900,
DATA,2/19/2016 1:18:06 PM,31358,13.699177,47898,3.654397,34529,17.597468,0,174.801434,
DATA,2/19/2016 1:19:36 PM,31383,13.666563,47904,3.654855,34495,17.528428,0,174.078127,
DATA,2/19/2016 1:21:06 PM,31394,13.652216,47904,3.654855,34500,17.538581,0,174.184495,
DATA,2/19/2016 1:22:36 PM,31425,13.611791,47906,3.655007,34500,17.538581,0,174.184495,
DATA,2/19/2016 1:24:06 PM,31400,13.644390,47904,3.654855,34480,17.497970,0,173.759024,
DATA,2/19/2016 1:25:36 PM,31368,13.686131,47912,3.655465,34478,17.493909,0,173.716477,
DATA,2/19/2016 1:27:06 PM,31371,13.682217,47912,3.655465,34474,17.485787,0,173.631383,
DATA,2/19/2016 1:28:36 PM,31391,13.656128,47912,3.655465,34411,17.357864,0,172.291169,
DATA,2/19/2016 1:30:06 PM,31378,13.673085,47916,3.655770,34357,17.248219,0,171.142437,
DATA,2/19/2016 1:31:36 PM,31374,13.678303,47916,3.655770,34314,17.160911,0,170.227721,
DATA,2/19/2016 1:33:06 PM,31432,13.602665,47914,3.655618,34116,16.758910,0,166.015949,
DATA,2/19/2016 1:34:36 PM,31382,13.667868,47920,3.656076,33905,16.330553,0,161.527961,
DATA,2/19/2016 1:36:06 PM,31390,13.657433,47920,3.656076,33774,16.064627,0,158.741742,
DATA,2/19/2016 1:37:36 PM,31408,13.633958,47920,3.656076,33624,15.760151,0,155.551569,
DATA,2/19/2016 1:39:06 PM,31426,13.610487,47920,3.656076,33366,15.236499,0,150.064852,
DATA,2/19/2016 1:40:36 PM,31463,13.562256,47924,3.656381,33267,15.035578,0,147.959611,
DATA,2/19/2016 1:42:06 PM,31500,13.514044,47920,3.656076,33256,15.013254,0,147.725700,
DATA,2/19/2016 1:43:36 PM,31530,13.474966,47924,3.656381,33406,15.317681,0,150.915474,
DATA,2/19/2016 1:45:06 PM,31634,13.339592,47924,3.656381,32491,13.460995,0,131.460362,
DATA,2/19/2016 1:46:36 PM,31722,13.225156,47924,3.656381,30791,10.013422,0,95.329808,
DATA,2/19/2016 1:48:06 PM,32374,12.380280,47922,3.656228,28858,6.096503,0,54.268707,
DATA,2/19/2016 1:49:36 PM,33037,11.525970,47924,3.656381,26753,1.834894,0,9.505675,
DATA,2/19/2016 1:51:06 PM,34512,9.638692,47926,3.656533,26341,1.001261,0,-0.261909,
BURSTSTART,2/19/2016 2:36:06 PM,33433,11.017684,47864,3.651803,26897,2.126297,0,12.586751,
DATA,2/19/2016 2:37:36 PM,31491,13.525769,47868,3.652108,29896,8.199426,0,76.315697,
DATA,2/19/2016 2:39:06 PM,31424,13.613095,47868,3.652108,32709,13.903284,0,136.095026,
DATA,2/19/2016 2:40:36 PM,31345,13.716140,47874,3.652566,33545,15.599801,0,153.871476,
DATA,2/19/2016 2:42:06 PM,31325,13.742242,47878,3.652871,32995,14.483600,0,142.175879,
DATA,2/19/2016 2:43:36 PM,31334,13.730495,47880,3.653024,31124,10.688535,0,102.405607,
DATA,2/19/2016 2:45:06 PM,33003,11.569675,47882,3.653176,28437,5.243861,0,45.327484,
DATA,2/19/2016 2:46:36 PM,34612,9.511247,47888,3.653634,26341,1.001261,0,-0.261909,
BURSTSTART,2/19/2016 2:58:36 PM,33193,11.325573,47732,3.641732,28107,4.575631,0,38.318618,
DATA,2/19/2016 3:00:06 PM,31476,13.545314,47744,3.642648,30664,9.755973,0,92.631419,
DATA,2/19/2016 3:01:36 PM,31374,13.678303,47756,3.643563,32460,13.398104,0,130.801332,
DATA,2/19/2016 3:03:06 PM,31371,13.682217,47772,3.644784,33283,15.068050,0,148.299847,
DATA,2/19/2016 3:04:36 PM,31415,13.624830,47778,3.645242,34260,17.051271,0,169.079028,
DATA,2/19/2016 3:06:06 PM,31539,13.463246,47788,3.646005,34735,18.015789,0,179.184007,
DATA,2/19/2016 3:07:36 PM,31678,13.282361,47796,3.646615,34763,18.072652,0,179.779721,
DATA,2/19/2016 3:09:06 PM,31593,13.392943,47808,3.647531,34774,18.094991,0,180.013753,
DATA,2/19/2016 3:10:36 PM,31656,13.310973,47812,3.647836,34802,18.151854,0,180.609474,
DATA,2/19/2016 3:12:06 PM,31700,13.253755,47824,3.648751,34737,18.019851,0,179.226558,
DATA,2/19/2016 3:13:36 PM,31580,13.409864,47828,3.649056,34663,17.869576,0,177.652199,
DATA,2/19/2016 3:15:06 PM,31497,13.517952,47834,3.649514,34652,17.847238,0,177.418176,
DATA,2/19/2016 3:16:36 PM,31702,13.251155,47840,3.649972,34614,17.770072,0,176.609740,
DATA,2/19/2016 3:18:06 PM,31819,13.099132,47844,3.650277,34508,17.554826,0,174.354685,
DATA,2/19/2016 3:19:36 PM,31924,12.962849,47852,3.650888,34652,17.847238,0,177.418176,
DATA,2/19/2016 3:21:06 PM,31983,12.886331,47856,3.651193,34578,17.696968,0,175.843863,
DATA,2/19/2016 3:22:36 PM,31923,12.964146,47856,3.651193,34559,17.658386,0,175.439654,
DATA,2/19/2016 3:24:06 PM,31924,12.962849,47866,3.651956,34558,17.656356,0,175.418380,
DATA,2/19/2016 3:25:36 PM,31894,13.001773,47868,3.652108,34566,17.672601,0,175.588573,
DATA,2/19/2016 3:27:06 PM,31858,13.048496,47868,3.652108,34585,17.711183,0,175.992783,
DATA,2/19/2016 3:28:36 PM,31839,13.073163,47880,3.653024,34484,17.506092,0,173.844118,
DATA,2/19/2016 3:30:06 PM,31806,13.116015,47878,3.652871,34442,17.420810,0,172.950635,
DATA,2/19/2016 3:31:36 PM,31820,13.097833,47880,3.653024,34397,17.329437,0,171.993347,
DATA,2/19/2016 3:33:06 PM,31776,13.154983,47884,3.653329,34341,17.215732,0,170.802076,
DATA,2/19/2016 3:34:36 PM,31784,13.144591,47888,3.653634,34356,17.246189,0,171.121164,
DATA,2/19/2016 3:36:06 PM,31748,13.191364,47888,3.653634,34298,17.128425,0,169.887365,
DATA,2/19/2016 3:37:36 PM,31757,13.179669,47892,3.653939,34461,17.459390,0,173.354828,
DATA,2/19/2016 3:39:06 PM,31756,13.180969,47896,3.654245,34440,17.416749,0,172.908089,
DATA,2/19/2016 3:40:36 PM,31773,13.158881,47896,3.654245,34561,17.662447,0,175.482202,
DATA,2/19/2016 3:42:06 PM,31832,13.082251,47900,3.654550,34610,17.761949,0,176.524642,
DATA,2/19/2016 3:43:36 PM,31729,13.216057,47896,3.654245,34489,17.516245,0,173.950485,
DATA,2/19/2016 3:45:06 PM,31682,13.277160,47898,3.654397,34367,17.268524,0,171.355163,
DATA,2/19/2016 3:46:36 PM,31611,13.369518,47904,3.654855,34304,17.140607,0,170.014999,
DATA,2/19/2016 3:48:06 PM,31586,13.402054,47896,3.654245,34178,16.884785,0,167.334756,
DATA,2/19/2016 3:49:36 PM,31589,13.398150,47908,3.655160,34064,16.653340,0,164.909874,
DATA,2/19/2016 3:51:06 PM,31609,13.372121,47908,3.655160,33954,16.430026,0,162.570166,
DATA,2/19/2016 3:52:36 PM,31637,13.335689,47904,3.654855,33956,16.434086,0,162.612705,
DATA,2/19/2016 3:54:06 PM,31670,13.292765,47908,3.655160,34058,16.641159,0,164.782252,
DATA,2/19/2016 3:55:36 PM,31741,13.200461,47906,3.655007,34119,16.765000,0,166.079762,
DATA,2/19/2016 3:57:06 PM,31757,13.179669,47908,3.655160,34078,16.681762,0,165.207662,
DATA,2/19/2016 3:58:36 PM,31668,13.295366,47912,3.655465,33995,16.513260,0,163.442229,
DATA,2/19/2016 4:00:06 PM,31628,13.347398,47908,3.655160,33882,16.283863,0,161.038768,
DATA,2/19/2016 4:01:36 PM,31451,13.577896,47912,3.655465,33802,16.121465,0,159.337259,
DATA,2/19/2016 4:03:06 PM,31427,13.609183,47912,3.655465,33806,16.129585,0,159.422334,
DATA,2/19/2016 4:04:36 PM,31486,13.532284,47913,3.655542,33824,16.166124,0,159.805170,
DATA,2/19/2016 4:06:06 PM,31462,13.563559,47916,3.655770,33917,16.354914,0,161.783193,
DATA,2/19/2016 4:07:36 PM,31496,13.519255,47913,3.655542,34022,16.568073,0,164.016521,
DATA,2/19/2016 4:09:06 PM,31578,13.412468,47920,3.656076,34069,16.663490,0,165.016227,
DATA,2/19/2016 4:10:36 PM,31413,13.627438,47920,3.656076,34134,16.795454,0,166.398826,
DATA,2/19/2016 4:12:06 PM,31636,13.336990,47914,3.655618,34186,16.901027,0,167.504927,
DATA,2/19/2016 4:13:36 PM,31693,13.262856,47916,3.655770,34184,16.896967,0,167.462384,
DATA,2/19/2016 4:15:06 PM,31773,13.158881,47916,3.655770,34247,17.024876,0,168.802494,
DATA,2/19/2016 4:16:36 PM,31763,13.171873,47920,3.656076,34260,17.051271,0,169.079028,
DATA,2/19/2016 4:18:06 PM,31800,13.123808,47920,3.656076,34275,17.081726,0,169.398107,
DATA,2/19/2016 4:19:36 PM,31838,13.074461,47920,3.656076,34291,17.114212,0,169.738460,
DATA,2/19/2016 4:21:06 PM,31843,13.067969,47920,3.656076,34268,17.067514,0,169.249203,
DATA,2/19/2016 4:22:36 PM,31780,13.149787,47921,3.656152,34296,17.124364,0,169.844821,
DATA,2/19/2016 4:24:06 PM,31707,13.244655,47920,3.656076,34300,17.132486,0,169.929910,
DATA,2/19/2016 4:25:36 PM,31745,13.195263,47920,3.656076,34267,17.065483,0,169.227931,
DATA,2/19/2016 4:27:06 PM,31635,13.338291,47924,3.656381,34104,16.734547,0,165.760699,
DATA,2/19/2016 4:28:36 PM,31544,13.456734,47924,3.656381,34033,16.590405,0,164.250493,
DATA,2/19/2016 4:30:06 PM,31543,13.458037,47920,3.656076,33992,16.507169,0,163.378419,
DATA,2/19/2016 4:31:36 PM,31430,13.605272,47920,3.656076,34007,16.537621,0,163.697469,
DATA,2/19/2016 4:33:06 PM,31457,13.570076,47924,3.656381,34075,16.675672,0,165.143850,
DATA,2/19/2016 4:34:36 PM,31578,13.412468,47926,3.656533,34259,17.049241,0,169.057756,
DATA,2/19/2016 4:36:06 PM,31597,13.387737,47924,3.656381,34286,17.104060,0,169.632100,
DATA,2/19/2016 4:37:36 PM,31570,13.422882,47924,3.656381,34190,16.909149,0,167.590012,
DATA,2/19/2016 4:39:06 PM,31546,13.454130,47924,3.656381,34163,16.854331,0,167.015687,
DATA,2/19/2016 4:40:36 PM,31515,13.494504,47926,3.656533,34112,16.750789,0,165.930866,
DATA,2/19/2016 4:42:06 PM,31513,13.497109,47924,3.656381,34028,16.580254,0,164.144142,
DATA,2/19/2016 4:43:36 PM,31513,13.497109,47920,3.656076,33957,16.436116,0,162.633975,
DATA,2/19/2016 4:45:06 PM,31468,13.555740,47928,3.656686,33970,16.462507,0,162.910482,
DATA,2/19/2016 4:46:36 PM,31486,13.532284,47926,3.656533,33955,16.432056,0,162.591436,
DATA,2/19/2016 4:48:06 PM,31425,13.611791,47922,3.656228,33907,16.334613,0,161.570499,
DATA,2/19/2016 4:49:36 PM,31380,13.670476,47924,3.656381,33923,16.367094,0,161.910810,
DATA,2/19/2016 4:51:06 PM,31419,13.619614,47928,3.656686,33978,16.478748,0,163.080640,
DATA,2/19/2016 4:52:36 PM,31377,13.674390,47928,3.656686,34035,16.594465,0,164.293034,
DATA,2/19/2016 4:54:06 PM,31362,13.693959,47924,3.656381,34071,16.667551,0,165.058768,
DATA,2/19/2016 4:55:36 PM,31336,13.727885,47926,3.656533,34089,16.704094,0,165.441639,
DATA,2/19/2016 4:57:06 PM,31311,13.760516,47926,3.656533,34236,17.002543,0,168.568504,
DATA,2/19/2016 4:58:36 PM,31281,13.799684,47928,3.656686,34487,17.512184,0,173.907938,
DATA,2/19/2016 5:00:06 PM,31281,13.799684,47928,3.656686,34383,17.301011,0,171.695527,
DATA,2/19/2016 5:01:36 PM,31316,13.753989,47928,3.656686,34293,17.118273,0,169.781004,
DATA,2/19/2016 5:03:06 PM,31307,13.765738,47926,3.656533,34254,17.039089,0,168.951396,
DATA,2/19/2016 5:04:36 PM,31295,13.781404,47928,3.656686,34263,17.057362,0,169.142843,
DATA,2/19/2016 5:06:06 PM,31284,13.795767,47924,3.656381,34293,17.118273,0,169.781004,
DATA,2/19/2016 5:07:36 PM,31290,13.787932,47930,3.656839,34273,17.077666,0,169.355563,
DATA,2/19/2016 5:09:06 PM,31267,13.817967,47928,3.656686,34287,17.106091,0,169.653372,
DATA,2/19/2016 5:10:36 PM,31258,13.829722,47928,3.656686,34279,17.089848,0,169.483195,
DATA,2/19/2016 5:12:06 PM,31232,13.863687,47928,3.656686,34310,17.152790,0,170.142632,
DATA,2/19/2016 5:13:36 PM,31207,13.896355,47930,3.656839,34378,17.290859,0,171.589163,
DATA,2/19/2016 5:15:06 PM,31213,13.888514,47928,3.656686,34467,17.471573,0,173.482468,
DATA,2/19/2016 5:16:36 PM,31197,13.909425,47932,3.656991,34495,17.528428,0,174.078127,
DATA,2/19/2016 5:18:06 PM,31199,13.906811,47928,3.656686,34484,17.506092,0,173.844118,
DATA,2/19/2016 5:19:36 PM,31198,13.908118,47936,3.657296,34525,17.589346,0,174.716339,
DATA,2/19/2016 5:21:06 PM,31208,13.895048,47930,3.656839,34535,17.609652,0,174.929078,
DATA,2/19/2016 5:22:36 PM,31208,13.895048,47930,3.656839,34546,17.631988,0,175.163091,
DATA,2/19/2016 5:24:06 PM,31215,13.885900,47932,3.656991,34529,17.597468,0,174.801434,
DATA,2/19/2016 5:25:36 PM,31192,13.915960,47930,3.656839,34341,17.215732,0,170.802076,
DATA,2/19/2016 5:27:06 PM,31167,13.948642,47936,3.657296,34221,16.972088,0,168.249429,
DATA,2/19/2016 5:28:36 PM,31121,14.008802,47932,3.656991,34255,17.041119,0,168.972668,
DATA,2/19/2016 5:30:06 PM,31095,14.042819,47930,3.656839,34335,17.203550,0,170.674441,
DATA,2/19/2016 5:31:36 PM,31157,13.961718,47936,3.657296,34329,17.191367,0,170.546806,
DATA,2/19/2016 5:33:06 PM,31151,13.969564,47928,3.656686,34382,17.298980,0,171.674254,
DATA,2/19/2016 5:34:36 PM,31078,14.065066,47930,3.656839,34475,17.487817,0,173.652656,
DATA,2/19/2016 5:36:06 PM,31073,14.071610,47936,3.657296,34492,17.522337,0,174.014306,
DATA,2/19/2016 5:37:36 PM,31066,14.080772,47932,3.656991,34525,17.589346,0,174.716339,
DATA,2/19/2016 5:39:06 PM,31067,14.079463,47932,3.656991,34471,17.479695,0,173.567562,
DATA,2/19/2016 5:40:36 PM,31068,14.078154,47936,3.657296,34483,17.504062,0,173.822844,
DATA,2/19/2016 5:42:06 PM,31156,13.963026,47932,3.656991,33675,15.863670,0,156.636210,
DATA,2/19/2016 5:43:36 PM,31323,13.744852,47929,3.656762,31970,12.404137,0,120.385299,
DATA,2/19/2016 5:45:06 PM,31395,13.650911,47936,3.657296,29812,8.029211,0,74.531369,
DATA,2/19/2016 5:46:36 PM,31697,13.257656,47936,3.657296,26735,1.798470,0,9.119345,
DATA,2/19/2016 5:48:06 PM,34467,9.696059,47936,3.657296,26341,1.001261,0,-0.261909,
BURSTSTART,2/20/2016 6:45:06 AM,32639,12.038276,47936,3.657296,29002,6.388180,0,57.327021,
DATA,2/20/2016 6:46:36 AM,31349,13.710921,47929,3.656762,31706,11.868703,0,114.774090,
DATA,2/20/2016 6:48:06 AM,31425,13.611791,47936,3.657296,33157,14.812344,0,145.620538,
DATA,2/20/2016 6:49:36 AM,31430,13.605272,47930,3.656839,32900,14.290830,0,140.155950,
DATA,2/20/2016 6:51:06 AM,31440,13.592235,47936,3.657296,30836,10.104648,0,96.285955,
DATA,2/20/2016 6:52:36 AM,32969,11.613392,47936,3.657296,28006,4.371132,0,36.173318,
DATA,2/20/2016 6:54:06 AM,34344,9.852917,47936,3.657296,26334,0.987099,0,-0.628288,
BURSTSTART,2/20/2016 7:10:36 AM,33409,11.048451,47812,3.647836,28312,4.990732,0,42.672676,
DATA,2/20/2016 7:12:06 AM,31377,13.674390,47818,3.648293,31033,10.504035,0,100.471908,
DATA,2/20/2016 7:13:36 AM,31364,13.691349,47826,3.648904,33107,14.710877,0,144.557351,
DATA,2/20/2016 7:15:06 AM,31468,13.555740,47836,3.649667,34073,16.671611,0,165.101309,
DATA,2/20/2016 7:16:36 AM,31505,13.507530,47844,3.650277,33956,16.434086,0,162.612705,
DATA,2/20/2016 7:18:06 AM,31430,13.605272,47852,3.650888,33774,16.064627,0,158.741742,
DATA,2/20/2016 7:19:36 AM,31478,13.542708,47856,3.651193,34151,16.829968,0,166.760433,
DATA,2/20/2016 7:21:06 AM,31612,13.368217,47864,3.651803,34133,16.793424,0,166.377555,
DATA,2/20/2016 7:22:36 AM,31489,13.528375,47872,3.652413,33787,16.091016,0,159.018232,
DATA,2/20/2016 7:24:06 AM,31493,13.523164,47873,3.652490,33558,15.626187,0,154.147944,
DATA,2/20/2016 7:25:36 AM,31509,13.502319,47880,3.653024,33573,15.656633,0,154.466947,
DATA,2/20/2016 7:27:06 AM,31515,13.494504,47880,3.653024,33637,15.786538,0,155.828044,
DATA,2/20/2016 7:28:36 AM,31624,13.352602,47888,3.653634,34004,16.531531,0,163.633659,
DATA,2/20/2016 7:30:06 AM,31669,13.294065,47892,3.653939,34233,16.996452,0,168.504689,
DATA,2/20/2016 7:31:36 AM,31713,13.236855,47894,3.654092,34440,17.416749,0,172.908089,
DATA,2/20/2016 7:33:06 AM,31771,13.161479,47900,3.654550,34484,17.506092,0,173.844118,
DATA,2/20/2016 7:34:36 AM,31861,13.044602,47904,3.654855,34549,17.638080,0,175.226913,
DATA,2/20/2016 7:36:06 AM,31913,12.977120,47904,3.654855,34504,17.546703,0,174.269590,
DATA,2/20/2016 7:37:36 AM,31892,13.004368,47906,3.655007,34424,17.384261,0,172.567718,
DATA,2/20/2016 7:39:06 AM,32028,12.827998,47910,3.655313,34612,17.766010,0,176.567191,
DATA,2/20/2016 7:40:36 AM,32120,12.708816,47912,3.655465,34594,17.729458,0,176.184251,
DATA,2/20/2016 7:42:06 AM,32171,12.642790,47916,3.655770,34593,17.727428,0,176.162977,
DATA,2/20/2016 7:43:36 AM,32226,12.571620,47914,3.655618,34560,17.660417,0,175.460928,
DATA,2/20/2016 7:45:06 AM,32300,12.475919,47920,3.656076,34566,17.672601,0,175.588573,
DATA,2/20/2016 7:46:36 AM,32396,12.351858,47920,3.656076,34553,17.646202,0,175.312009,
DATA,2/20/2016 7:48:06 AM,32417,12.324734,47916,3.655770,34576,17.692907,0,175.801314,
DATA,2/20/2016 7:49:36 AM,32485,12.236934,47920,3.656076,34694,17.932528,0,178.311723,
DATA,2/20/2016 7:51:06 AM,32373,12.381572,47920,3.656076,34539,17.617774,0,175.014173,
DATA,2/20/2016 7:52:36 AM,32440,12.295031,47926,3.656533,34630,17.802563,0,176.950133,
DATA,2/20/2016 7:54:06 AM,32587,12.105328,47924,3.656381,34706,17.956897,0,178.567024,
DATA,2/20/2016 7:55:36 AM,32241,12.552216,47925,3.656457,34402,17.339590,0,172.099712,
DATA,2/20/2016 7:57:06 AM,31469,13.554437,47924,3.656381,32733,13.951979,0,136.605285,
DATA,2/20/2016 7:58:36 AM,31855,13.052391,47924,3.656381,30388,9.196528,0,86.767551,
DATA,2/20/2016 8:00:06 AM,34317,9.887361,47922,3.656228,27096,2.529030,0,16.829412,
DATA,2/20/2016 8:01:36 AM,34542,9.600453,47928,3.656686,26334,0.987099,0,-0.628288,
BURSTSTART,2/20/2016 8:13:36 AM,34446,9.722833,47772,3.644784,28741,5.859529,0,51.783852,
DATA,2/20/2016 8:15:06 AM,31611,13.369518,47784,3.645699,31998,12.460930,0,120.980456,
DATA,2/20/2016 8:16:36 AM,32419,12.322151,47794,3.646462,34513,17.564979,0,174.461053,
DATA,2/20/2016 8:18:06 AM,32459,12.270499,47808,3.647531,34630,17.802563,0,176.950133,
DATA,2/20/2016 8:19:36 AM,32847,11.770346,47816,3.648141,34743,18.032036,0,179.354210,
DATA,2/20/2016 8:21:06 AM,32401,12.345400,47824,3.648751,34620,17.782256,0,176.737387,
DATA,2/20/2016 8:22:36 AM,32423,12.316985,47828,3.649056,34536,17.611682,0,174.950352,
DATA,2/20/2016 8:24:06 AM,32363,12.394493,47836,3.649667,34600,17.741642,0,176.311898,
DATA,2/20/2016 8:25:36 AM,31708,13.243355,47844,3.650277,33677,15.867730,0,156.678745,
DATA,2/20/2016 8:27:06 AM,32210,12.592321,47848,3.650582,34320,17.173094,0,170.355355,
DATA,2/20/2016 8:28:36 AM,32127,12.699751,47856,3.651193,34371,17.276645,0,171.440254,
DATA,2/20/2016 8:30:06 AM,32143,12.679036,47860,3.651498,34444,17.424871,0,172.993182,
DATA,2/20/2016 8:31:36 AM,32095,12.741192,47864,3.651803,34371,17.276645,0,171.440254,
DATA,2/20/2016 8:33:06 AM,32025,12.831886,47866,3.651956,34358,17.250250,0,171.163709,
DATA,2/20/2016 8:34:36 AM,31861,13.044602,47872,3.652413,34112,16.750789,0,165.930866,
DATA,2/20/2016 8:36:06 AM,31774,13.157582,47880,3.653024,33993,16.509199,0,163.399689,
DATA,2/20/2016 8:37:36 AM,31731,13.213458,47880,3.653024,33751,16.017939,0,158.252572,
DATA,2/20/2016 8:39:06 AM,31585,13.403356,47880,3.653024,33705,15.924565,0,157.274242,
DATA,2/20/2016 8:40:36 AM,31752,13.186166,47888,3.653634,34277,17.085787,0,169.440651,
DATA,2/20/2016 8:42:06 AM,31518,13.490596,47888,3.653634,31663,11.781498,0,113.860189,
DATA,2/20/2016 8:43:36 AM,31278,13.803602,47896,3.654245,32952,14.396345,0,141.261587,
DATA,2/20/2016 8:45:06 AM,31713,13.236855,47900,3.654550,34531,17.601529,0,174.843982,
DATA,2/20/2016 8:46:36 AM,31734,13.209559,47898,3.654397,34487,17.512184,0,173.907938,
DATA,2/20/2016 8:48:06 AM,31730,13.214757,47900,3.654550,34464,17.465481,0,173.418648,
DATA,2/20/2016 8:49:36 AM,31720,13.227755,47904,3.654855,34517,17.573101,0,174.546148,
DATA,2/20/2016 8:51:06 AM,31693,13.262856,47904,3.654855,34512,17.562948,0,174.439780,
DATA,2/20/2016 8:52:36 AM,31702,13.251155,47908,3.655160,34494,17.526398,0,174.056853,
DATA,2/20/2016 8:54:06 AM,31704,13.248555,47912,3.655465,34586,17.713213,0,176.014057,
DATA,2/20/2016 8:55:36 AM,31702,13.251155,47912,3.655465,34625,17.792409,0,176.843760,
DATA,2/20/2016 8:57:06 AM,31680,13.279760,47912,3.655465,34624,17.790378,0,176.822485,
DATA,2/20/2016 8:58:36 AM,31664,13.300568,47912,3.655465,34720,17.985328,0,178.864877,
DATA,2/20/2016 9:00:06 AM,31646,13.323981,47920,3.656076,34797,18.141700,0,180.503095,
DATA,2/20/2016 9:01:36 AM,31629,13.346097,47916,3.655770,34702,17.948774,0,178.481924,
DATA,2/20/2016 9:03:06 AM,31620,13.357807,47920,3.656076,34696,17.936590,0,178.354273,
DATA,2/20/2016 9:04:36 AM,31611,13.369518,47921,3.656152,34599,17.739612,0,176.290623,
DATA,2/20/2016 9:06:06 AM,31740,13.201761,47920,3.656076,34452,17.441115,0,173.163368,
DATA,2/20/2016 9:07:36 AM,31673,13.288863,47920,3.656076,34437,17.410657,0,172.844269,
DATA,2/20/2016 9:09:06 AM,31613,13.366915,47920,3.656076,34486,17.510153,0,173.886665,
DATA,2/20/2016 9:10:36 AM,31695,13.260256,47924,3.656381,34493,17.524367,0,174.035580,
DATA,2/20/2016 9:12:06 AM,31729,13.216057,47922,3.656228,34483,17.504062,0,173.822844,
DATA,2/20/2016 9:13:36 AM,31709,13.242055,47924,3.656381,34619,17.780225,0,176.716112,
DATA,2/20/2016 9:15:06 AM,31702,13.251155,47924,3.656381,34529,17.597468,0,174.801434,
DATA,2/20/2016 9:16:36 AM,31689,13.268057,47928,3.656686,34527,17.593407,0,174.758887,
DATA,2/20/2016 9:18:06 AM,31704,13.248555,47922,3.656228,34545,17.629958,0,175.141817,
DATA,2/20/2016 9:19:36 AM,31737,13.205660,47921,3.656152,34615,17.772102,0,176.631014,
DATA,2/20/2016 9:21:06 AM,31753,13.184867,47926,3.656533,34658,17.859422,0,177.545825,
DATA,2/20/2016 9:22:36 AM,31745,13.195263,47928,3.656686,34585,17.711183,0,175.992783,
DATA,2/20/2016 9:24:06 AM,31746,13.193963,47928,3.656686,34538,17.615743,0,174.992900,
DATA,2/20/2016 9:25:36 AM,31750,13.188765,47928,3.656686,34579,17.698999,0,175.865137,
DATA,2/20/2016 9:27:06 AM,31755,13.182268,47928,3.656686,34598,17.737581,0,176.269349,
DATA,2/20/2016 9:28:36 AM,31778,13.152385,47928,3.656686,34559,17.658386,0,175.439654,
DATA,2/20/2016 9:30:06 AM,31808,13.113417,47936,3.657296,34592,17.725397,0,176.141703,
